raw_timestamp,relative_to_unix_epoch_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y,inter_pupillary_distance_in_mm,left_iris_diameter_in_mm,left_pupil_diameter_in_mm,left_pupil_iris_diameter_ratio,left_eye_openness,right_iris_diameter_in_mm,right_pupil_diameter_in_mm,right_pupil_iris_diameter_ratio,right_eye_openness
1000048597625680100,1746015888763476600,15390458000,2.000000,9708397,0.461345,2,0.165617,0.213053,0.962901,0.000000,0.000000,0.000000,0.560721,0.392922,-0.249451,0.393054,0.183805,0.212356,0.959750,-0.035162,0.000000,0.000000,0.072446,2,0.545847,0.392922,0.147259,0.213681,0.965741,0.035162,0.000000,0.000000,0.071835,2,-0.234465,0.393054,72.474998,12.474135,5.116519,0.410170,0.959315,12.488280,4.969377,0.397923,0.988032
1000048597630675500,1746015888768472000,15395453400,2.000000,9708398,0.457052,2,0.166248,0.212296,0.962960,0.000000,0.000000,0.000000,0.561283,0.392089,-0.248881,0.392220,0.184345,0.211603,0.959813,-0.035162,0.000000,0.000000,0.072406,2,0.546328,0.392089,0.147981,0.212922,0.965798,0.035162,0.000000,0.000000,0.071838,2,-0.233814,0.392220,72.474998,12.474135,5.114817,0.410034,0.959401,12.488280,4.966370,0.397682,0.987655
1000048597635677600,1746015888773474100,15400455500,2.000000,9708399,0.453857,2,0.166553,0.211968,0.962979,0.000000,0.000000,0.000000,0.561557,0.391729,-0.248604,0.391860,0.184639,0.211275,0.959829,-0.035162,0.000000,0.000000,0.072362,2,0.546594,0.391729,0.148298,0.212594,0.965822,0.035162,0.000000,0.000000,0.071838,2,-0.233528,0.391860,72.474998,12.474135,5.112857,0.409877,0.959453,12.488280,4.963958,0.397489,0.987381
1000048597640678800,1746015888778475300,15405456700,2.000000,9708400,0.480235,2,0.166730,0.211608,0.963028,0.000000,0.000000,0.000000,0.561708,0.391328,-0.248449,0.391457,0.184773,0.210916,0.959882,-0.035162,0.000000,0.000000,0.072315,2,0.546706,0.391328,0.148517,0.212232,0.965868,0.035162,0.000000,0.000000,0.071848,2,-0.233334,0.391457,72.474998,12.474135,5.110793,0.409711,0.959508,12.488280,4.962138,0.397344,0.987093
1000048597645678200,1746015888783474700,15410456100,2.000000,9708401,0.490730,2,0.166867,0.211651,0.962995,0.000000,0.000000,0.000000,0.561838,0.391382,-0.248319,0.391512,0.185011,0.210955,0.959828,-0.035162,0.000000,0.000000,0.072299,2,0.546933,0.391382,0.148551,0.212279,0.965852,0.035162,0.000000,0.000000,0.071863,2,-0.233301,0.391512,72.474998,12.474135,5.108982,0.409566,0.959550,12.488280,4.961218,0.397270,0.986857
1000048597650676900,1746015888788473400,15415454800,2.000000,9708402,0.531346,2,0.167078,0.211400,0.963014,0.000000,0.000000,0.000000,0.562027,0.391106,-0.248128,0.391235,0.185203,0.210704,0.959846,-0.035162,0.000000,0.000000,0.072273,2,0.547104,0.391106,0.148782,0.212027,0.965872,0.035162,0.000000,0.000000,0.071871,2,-0.233093,0.391235,72.474998,12.474135,5.107203,0.409423,0.959632,12.488280,4.960583,0.397219,0.986611
1000048597655677800,1746015888793474300,15420455700,2.000000,9708403,0.571814,2,0.167221,0.211000,0.963077,0.000000,0.000000,0.000000,0.562145,0.390659,-0.248005,0.390787,0.185330,0.210306,0.959908,-0.035162,0.000000,0.000000,0.072235,2,0.547210,0.390659,0.148940,0.211626,0.965935,0.035162,0.000000,0.000000,0.071870,2,-0.232958,0.390787,72.474998,12.474135,5.105204,0.409263,0.959690,12.488280,4.959977,0.397171,0.986399
1000048597660678300,1746015888798474800,15425456200,2.000000,9708404,0.600004,2,0.167369,0.210584,0.963142,0.000000,0.000000,0.000000,0.562267,0.390193,-0.247878,0.390321,0.185522,0.209889,0.959963,-0.035162,0.000000,0.000000,0.072178,2,0.547375,0.390193,0.149044,0.211211,0.966010,0.035162,0.000000,0.000000,0.071868,2,-0.232873,0.390321,72.474998,12.474135,5.102729,0.409065,0.959743,12.488280,4.959330,0.397119,0.986188
1000048597665676600,1746015888803473100,15430454500,2.000000,9708405,0.606110,2,0.167412,0.210497,0.963153,0.000000,0.000000,0.000000,0.562304,0.390097,-0.247840,0.390224,0.185656,0.209799,0.959956,-0.035162,0.000000,0.000000,0.072155,2,0.547498,0.390097,0.148994,0.211128,0.966036,0.035162,0.000000,0.000000,0.071867,2,-0.232922,0.390224,72.474998,12.474135,5.100873,0.408916,0.959828,12.488280,4.958420,0.397046,0.986029
1000048597670676700,1746015888808473200,15435454600,2.000000,9708406,0.607354,2,0.167460,0.210631,0.963116,0.000000,0.000000,0.000000,0.562355,0.390250,-0.247791,0.390378,0.185639,0.209934,0.959930,-0.035162,0.000000,0.000000,0.072138,2,0.547487,0.390250,0.149110,0.211259,0.965990,0.035162,0.000000,0.000000,0.071875,2,-0.232811,0.390378,72.474998,12.474135,5.099216,0.408783,0.959885,12.488280,4.957810,0.396997,0.985863
1000048597675677400,1746015888813473900,15440455300,2.000000,9708407,0.615442,2,0.167557,0.210471,0.963134,0.000000,0.000000,0.000000,0.562439,0.390073,-0.247705,0.390200,0.185786,0.209772,0.959937,-0.035162,0.000000,0.000000,0.072096,2,0.547620,0.390073,0.149154,0.211101,0.966017,0.035162,0.000000,0.000000,0.071879,2,-0.232774,0.390200,72.474998,12.474135,5.097220,0.408623,0.959912,12.488280,4.957188,0.396947,0.985723
1000048597680677900,1746015888818474400,15445455800,2.000000,9708408,0.659049,2,0.168407,0.213643,0.962287,0.000000,0.000000,0.000000,0.563374,0.393708,-0.246819,0.393842,0.187301,0.212903,0.958953,-0.035162,0.000000,0.000000,0.072084,2,0.549176,0.393708,0.149326,0.214309,0.965284,0.035162,0.000000,0.000000,0.071883,2,-0.232514,0.393842,72.474998,12.474135,5.103626,0.409137,0.959941,12.488280,4.956319,0.396878,0.985578
1000048597685678400,1746015888823474900,15450456300,2.000000,9708409,0.722396,2,0.168153,0.209720,0.963194,0.000000,0.000000,0.000000,0.562969,0.389247,-0.247167,0.389372,0.186382,0.209021,0.959985,-0.035162,0.000000,0.000000,0.072040,2,0.548155,0.389247,0.149749,0.210350,0.966089,0.035162,0.000000,0.000000,0.071872,2,-0.232241,0.389372,72.474998,12.474135,5.098533,0.408728,0.959985,12.488280,4.955386,0.396803,0.985467
1000048597690679700,1746015888828476200,15455457600,2.000000,9708410,0.797079,2,0.169196,0.213222,0.962242,0.000000,0.000000,0.000000,0.564100,0.393263,-0.246091,0.393396,0.188511,0.212463,0.958813,-0.035162,0.000000,0.000000,0.071993,2,0.550305,0.393263,0.149685,0.213904,0.965318,0.035162,0.000000,0.000000,0.071855,2,-0.232191,0.393396,72.474998,12.474135,5.101503,0.408966,0.960034,12.488280,4.954133,0.396703,0.985319
1000048597695680200,1746015888833476700,15460458100,2.000000,9708411,0.919881,2,0.169401,0.213671,0.962106,0.000000,0.000000,0.000000,0.564313,0.393781,-0.245886,0.393915,0.188679,0.212911,0.958681,-0.035162,0.000000,0.000000,0.071976,2,0.550482,0.393781,0.149927,0.214354,0.965181,0.035162,0.000000,0.000000,0.071838,2,-0.231950,0.393915,72.474998,12.474135,5.105229,0.409265,0.960074,12.488280,4.952423,0.396566,0.985215
1000048597700677700,1746015888838474200,15465455600,2.000000,9708412,0.962034,2,0.169609,0.213558,0.962094,0.000000,0.000000,0.000000,0.564504,0.393662,-0.245694,0.393796,0.189117,0.212787,0.958622,-0.035162,0.000000,0.000000,0.071955,2,0.550892,0.393662,0.149901,0.214249,0.965208,0.035162,0.000000,0.000000,0.071837,2,-0.231978,0.393796,72.474998,12.474135,5.107146,0.409419,0.960111,12.488280,4.950263,0.396393,0.985101
1000048597705678200,1746015888843474700,15470456100,2.000000,9708413,0.930839,2,0.168776,0.209346,0.963166,0.000000,0.000000,0.000000,0.563540,0.388849,-0.246593,0.388974,0.187177,0.208640,0.959914,-0.035162,0.000000,0.000000,0.071939,2,0.548892,0.388849,0.150197,0.209984,0.966099,0.035162,0.000000,0.000000,0.071835,2,-0.231834,0.388974,72.474998,12.474135,5.096370,0.408555,0.960183,12.488280,4.948539,0.396255,0.985044
1000048597710678100,1746015888848474600,15475456000,2.000000,9708414,0.948116,2,0.168842,0.209369,0.963150,0.000000,0.000000,0.000000,0.563603,0.388878,-0.246531,0.389003,0.187434,0.208654,0.959860,-0.035162,0.000000,0.000000,0.071872,2,0.549135,0.388878,0.150068,0.210013,0.966113,0.035162,0.000000,0.000000,0.071837,2,-0.231953,0.389003,72.474998,12.474135,5.088879,0.407954,0.960263,12.488280,4.947405,0.396164,0.984981
1000048597715674600,1746015888853471100,15480452500,2.000000,9708415,0.954276,2,0.169045,0.209208,0.963149,0.000000,0.000000,0.000000,0.563788,0.388704,-0.246345,0.388829,0.187638,0.208493,0.959856,-0.035162,0.000000,0.000000,0.071854,2,0.549322,0.388704,0.150271,0.209853,0.966116,0.035162,0.000000,0.000000,0.071828,2,-0.231769,0.388829,72.474998,12.474135,5.084074,0.407569,0.960325,12.488280,4.946243,0.396071,0.984901
1000048597720674200,1746015888858470700,15485452100,2.000000,9708416,0.958632,2,0.169121,0.208863,0.963210,0.000000,0.000000,0.000000,0.563845,0.388316,-0.246283,0.388440,0.187713,0.208149,0.959916,-0.035162,0.000000,0.000000,0.071757,2,0.549380,0.388316,0.150347,0.209507,0.966179,0.035162,0.000000,0.000000,0.071829,2,-0.231709,0.388440,72.474998,12.474135,5.078506,0.407123,0.960373,12.488280,4.944743,0.395951,0.984830
1000048597725674300,1746015888863470800,15490452200,2.000000,9708417,0.968574,2,0.169225,0.208794,0.963207,0.000000,0.000000,0.000000,0.563941,0.388242,-0.246187,0.388366,0.187710,0.208084,0.959930,-0.035162,0.000000,0.000000,0.071709,2,0.549374,0.388242,0.150561,0.209435,0.966162,0.035162,0.000000,0.000000,0.071821,2,-0.231511,0.388366,72.474998,12.474135,5.073250,0.406702,0.960435,12.488280,4.943500,0.395851,0.984788
1000048597730675600,1746015888868472100,15495453500,2.000000,9708418,0.970312,2,0.169099,0.208854,0.963216,0.000000,0.000000,0.000000,0.563824,0.388305,-0.246304,0.388429,0.187619,0.208143,0.959935,-0.035162,0.000000,0.000000,0.071684,2,0.549290,0.388305,0.150398,0.209496,0.966174,0.035162,0.000000,0.000000,0.071814,2,-0.231661,0.388429,72.474998,12.474135,5.069738,0.406420,0.960525,12.488280,4.942420,0.395765,0.984737
1000048597735675700,1746015888873472200,15500453600,2.000000,9708419,0.973475,2,0.168979,0.208671,0.963277,0.000000,0.000000,0.000000,0.563704,0.388092,-0.246421,0.388216,0.187499,0.207960,0.959998,-0.035162,0.000000,0.000000,0.071648,2,0.549170,0.388092,0.150279,0.209311,0.966232,0.035162,0.000000,0.000000,0.071802,2,-0.231778,0.388216,72.474998,12.474135,5.066259,0.406141,0.960620,12.488280,4.941749,0.395711,0.984685
1000048597740674600,1746015888878471100,15505452500,2.000000,9708420,0.977217,2,0.168975,0.208618,0.963289,0.000000,0.000000,0.000000,0.563698,0.388033,-0.246426,0.388156,0.187723,0.207899,0.959968,-0.035162,0.000000,0.000000,0.071598,2,0.549380,0.388033,0.150042,0.209266,0.966279,0.035162,0.000000,0.000000,0.071798,2,-0.232001,0.388156,72.474998,12.474135,5.063648,0.405932,0.960691,12.488280,4.941072,0.395657,0.984669
1000048597745674700,1746015888883471200,15510452600,2.000000,9708421,0.977114,2,0.168936,0.208414,0.963340,0.000000,0.000000,0.000000,0.563652,0.387800,-0.246468,0.387923,0.187807,0.207690,0.959996,-0.035162,0.000000,0.000000,0.071553,2,0.549451,0.387800,0.149878,0.209064,0.966348,0.035162,0.000000,0.000000,0.071787,2,-0.232160,0.387923,72.474998,12.474135,5.059740,0.405618,0.960771,12.488280,4.940372,0.395601,0.984613
1000048597750674800,1746015888888471300,15515452700,2.000000,9708422,0.977444,2,0.169004,0.208256,0.963362,0.000000,0.000000,0.000000,0.563710,0.387624,-0.246409,0.387747,0.187873,0.207533,0.960018,-0.035162,0.000000,0.000000,0.071516,2,0.549507,0.387624,0.149948,0.208907,0.966371,0.035162,0.000000,0.000000,0.071781,2,-0.232099,0.387747,72.474998,12.474135,5.056907,0.405391,0.960827,12.488280,4.939709,0.395548,0.984564
1000048597755674900,1746015888893471400,15520452800,2.000000,9708423,0.978414,2,0.169063,0.208016,0.963404,0.000000,0.000000,0.000000,0.563755,0.387355,-0.246361,0.387477,0.187971,0.207292,0.960051,-0.035162,0.000000,0.000000,0.071452,2,0.549591,0.387355,0.149967,0.208667,0.966420,0.035162,0.000000,0.000000,0.071755,2,-0.232089,0.387477,72.474998,12.474135,5.053481,0.405117,0.960904,12.488280,4.938127,0.395421,0.984556
1000048597760676100,1746015888898472600,15525454000,2.000000,9708424,0.971659,2,0.169225,0.207638,0.963457,0.000000,0.000000,0.000000,0.563892,0.386934,-0.246220,0.387055,0.188148,0.206914,0.960097,-0.035162,0.000000,0.000000,0.071370,2,0.549744,0.386934,0.150113,0.208289,0.966479,0.035162,0.000000,0.000000,0.071728,2,-0.231965,0.387055,72.474998,12.474135,5.048641,0.404729,0.960997,12.488280,4.935673,0.395224,0.984544
1000048597765676200,1746015888903472700,15530454100,2.000000,9708425,0.969420,2,0.169371,0.207691,0.963420,0.000000,0.000000,0.000000,0.564032,0.387000,-0.246081,0.387121,0.188342,0.206964,0.960049,-0.035162,0.000000,0.000000,0.071305,2,0.549929,0.387000,0.150210,0.208345,0.966452,0.035162,0.000000,0.000000,0.071710,2,-0.231872,0.387121,72.474998,12.474135,5.044045,0.404360,0.961088,12.488280,4.933002,0.395011,0.984516
1000048597770676300,1746015888908472800,15535454200,2.000000,9708426,0.967317,2,0.169711,0.207420,0.963418,0.000000,0.000000,0.000000,0.564341,0.386707,-0.245770,0.386828,0.188606,0.206696,0.960054,-0.035162,0.000000,0.000000,0.071240,2,0.550169,0.386707,0.150628,0.208072,0.966446,0.035162,0.000000,0.000000,0.071651,2,-0.231490,0.386828,72.474998,12.474135,5.040335,0.404063,0.961219,12.488280,4.929024,0.394692,0.984472
1000048597775676400,1746015888913472900,15540454300,2.000000,9708427,1.000000,2,0.169793,0.207454,0.963397,0.000000,0.000000,0.000000,0.564419,0.386749,-0.245692,0.386870,0.188694,0.206729,0.960030,-0.035162,0.000000,0.000000,0.071174,2,0.550253,0.386749,0.150702,0.208107,0.966427,0.035162,0.000000,0.000000,0.071623,2,-0.231420,0.386870,72.474998,12.474135,5.036730,0.403774,0.961336,12.488280,4.925169,0.394383,0.984466
1000048597780676500,1746015888918473000,15545454400,2.000000,9708428,1.000000,2,0.169825,0.207237,0.963438,0.000000,0.000000,0.000000,0.564441,0.386504,-0.245668,0.386625,0.188735,0.206512,0.960069,-0.035162,0.000000,0.000000,0.071174,2,0.550284,0.386504,0.150726,0.207889,0.966470,0.035162,0.000000,0.000000,0.071609,2,-0.231404,0.386625,72.474998,12.474135,5.034015,0.403556,0.961419,12.488280,4.921765,0.394111,0.984448
1000048597785676600,1746015888923473100,15550454500,2.000000,9708429,1.000000,2,0.169929,0.207289,0.963408,0.000000,0.000000,0.000000,0.564541,0.386568,-0.245569,0.386689,0.188910,0.206561,0.960024,-0.035162,0.000000,0.000000,0.071147,2,0.550452,0.386568,0.150757,0.207945,0.966453,0.035162,0.000000,0.000000,0.071604,2,-0.231374,0.386689,72.474998,12.474135,5.031613,0.403364,0.961528,12.488280,4.919532,0.393932,0.984459
1000048597790676700,1746015888928473200,15555454600,2.000000,9708430,1.000000,2,0.170038,0.207219,0.963404,0.000000,0.000000,0.000000,0.564641,0.386493,-0.245468,0.386614,0.188756,0.206502,0.960067,-0.035162,0.000000,0.000000,0.071121,2,0.550304,0.386493,0.151134,0.207866,0.966411,0.035162,0.000000,0.000000,0.071573,2,-0.231023,0.386614,72.474998,12.474135,5.029183,0.403169,0.961641,12.488280,4.916964,0.393726,0.984442
1000048597795676500,1746015888933473000,15560454400,2.000000,9708431,1.000000,2,0.170089,0.207006,0.963441,0.000000,0.000000,0.000000,0.564679,0.386254,-0.245427,0.386375,0.188800,0.206289,0.960104,-0.035162,0.000000,0.000000,0.071064,2,0.550337,0.386254,0.151191,0.207652,0.966448,0.035162,0.000000,0.000000,0.071564,2,-0.230976,0.386375,72.474998,12.474135,5.025135,0.402844,0.961725,12.488280,4.914947,0.393565,0.984434
1000048597800676300,1746015888938472800,15565454200,2.000000,9708432,1.000000,2,0.170088,0.207287,0.963381,0.000000,0.000000,0.000000,0.564690,0.386572,-0.245420,0.386693,0.188920,0.206564,0.960021,-0.035162,0.000000,0.000000,0.071037,2,0.550461,0.386572,0.151067,0.207938,0.966406,0.035162,0.000000,0.000000,0.071559,2,-0.231084,0.386693,72.474998,12.474135,5.022328,0.402619,0.961836,12.488280,4.913495,0.393448,0.984437
1000048597805677700,1746015888943474200,15570455600,2.000000,9708433,1.000000,2,0.170070,0.207184,0.963406,0.000000,0.000000,0.000000,0.564669,0.386455,-0.245440,0.386576,0.188906,0.206462,0.960046,-0.035162,0.000000,0.000000,0.071007,2,0.550443,0.386455,0.151046,0.207835,0.966431,0.035162,0.000000,0.000000,0.071548,2,-0.231107,0.386576,72.474998,12.474135,5.020026,0.402435,0.961937,12.488280,4.912219,0.393346,0.984425
1000048597810682000,1746015888948478500,15575459900,2.000000,9708434,1.000000,2,0.169810,0.207196,0.963449,0.000000,0.000000,0.000000,0.564425,0.386458,-0.245683,0.386579,0.188585,0.206477,0.960106,-0.035162,0.000000,0.000000,0.070985,2,0.550141,0.386458,0.150849,0.207844,0.966460,0.035162,0.000000,0.000000,0.071543,2,-0.231291,0.386579,72.474998,12.474135,5.018052,0.402277,0.962067,12.488280,4.911293,0.393272,0.984423
1000048597815683800,1746015888953480300,15580461700,2.000000,9708435,1.000000,2,0.169733,0.207128,0.963477,0.000000,0.000000,0.000000,0.564349,0.386378,-0.245757,0.386498,0.188730,0.206401,0.960093,-0.035162,0.000000,0.000000,0.070970,2,0.550275,0.386378,0.150544,0.207783,0.966521,0.035162,0.000000,0.000000,0.071531,2,-0.231577,0.386498,72.474998,12.474135,5.016290,0.402135,0.962144,12.488280,4.910558,0.393213,0.984432
1000048597820692800,1746015888958489300,15585470700,2.000000,9708436,1.000000,2,0.169570,0.206948,0.963545,0.000000,0.000000,0.000000,0.564188,0.386168,-0.245915,0.386288,0.188747,0.206215,0.960130,-0.035162,0.000000,0.000000,0.070953,2,0.550284,0.386168,0.150199,0.207607,0.966612,0.035162,0.000000,0.000000,0.071520,2,-0.231905,0.386288,72.474998,12.474135,5.014737,0.402011,0.962260,12.488280,4.909643,0.393140,0.984434
1000048597825688600,1746015888963485100,15590466500,2.000000,9708437,1.000000,2,0.170154,0.210677,0.962633,0.000000,0.000000,0.000000,0.564896,0.390414,-0.245263,0.390542,0.190093,0.209896,0.959066,-0.035162,0.000000,0.000000,0.070941,2,0.551703,0.390414,0.150005,0.211376,0.965826,0.035162,0.000000,0.000000,0.071504,2,-0.231971,0.390542,72.474998,12.474135,5.022048,0.402597,0.962346,12.488280,4.909028,0.393091,0.984424
1000048597830685000,1746015888968481500,15595462900,2.000000,9708438,1.000000,2,0.169784,0.206918,0.963514,0.000000,0.000000,0.000000,0.564389,0.386142,-0.245715,0.386262,0.188969,0.206183,0.960093,-0.035162,0.000000,0.000000,0.070922,2,0.550492,0.386142,0.150405,0.207578,0.966587,0.035162,0.000000,0.000000,0.071463,2,-0.231713,0.386262,72.474998,12.474135,5.019028,0.402355,0.962409,12.488280,4.907721,0.392986,0.984414
1000048597835685100,1746015888973481600,15600463000,2.000000,9708439,1.000000,2,0.169871,0.206771,0.963530,0.000000,0.000000,0.000000,0.564465,0.385980,-0.245637,0.386099,0.188945,0.206042,0.960128,-0.035162,0.000000,0.000000,0.070895,2,0.550465,0.385980,0.150605,0.207428,0.966588,0.035162,0.000000,0.000000,0.071457,2,-0.231531,0.386099,72.474998,12.474135,5.014503,0.401992,0.962504,12.488280,4.906782,0.392911,0.984443
1000048597840684100,1746015888978480600,15605462000,2.000000,9708440,1.000000,2,0.169940,0.206660,0.963541,0.000000,0.000000,0.000000,0.564525,0.385856,-0.245576,0.385976,0.189002,0.205930,0.960141,-0.035162,0.000000,0.000000,0.070852,2,0.550515,0.385856,0.150686,0.207315,0.966599,0.035162,0.000000,0.000000,0.071450,2,-0.231459,0.385976,72.474998,12.474135,5.010257,0.401652,0.962615,12.488280,4.905679,0.392823,0.984492
1000048597845683300,1746015888983479800,15610461200,2.000000,9708441,1.000000,2,0.169972,0.206804,0.963505,0.000000,0.000000,0.000000,0.564561,0.386020,-0.245542,0.386140,0.189064,0.206072,0.960098,-0.035162,0.000000,0.000000,0.070827,2,0.550578,0.386020,0.150688,0.207461,0.966568,0.035162,0.000000,0.000000,0.071439,2,-0.231453,0.386140,72.474998,12.474135,5.007215,0.401408,0.962695,12.488280,4.904504,0.392729,0.984522
1000048597850683900,1746015888988480400,15615461800,2.000000,9708442,1.000000,2,0.170290,0.206753,0.963460,0.000000,0.000000,0.000000,0.564858,0.385977,-0.245246,0.386096,0.189120,0.206032,0.960096,-0.035162,0.000000,0.000000,0.070811,2,0.550630,0.385977,0.151271,0.207404,0.966489,0.035162,0.000000,0.000000,0.071393,2,-0.230909,0.386096,72.474998,12.474135,5.004900,0.401222,0.962801,12.488280,4.902923,0.392602,0.984557
1000048597855684400,1746015888993480900,15620462300,2.000000,9708443,1.000000,2,0.170405,0.206689,0.963453,0.000000,0.000000,0.000000,0.564964,0.385908,-0.245139,0.386028,0.189197,0.205968,0.960095,-0.035162,0.000000,0.000000,0.070784,2,0.550700,0.385908,0.151425,0.207338,0.966479,0.035162,0.000000,0.000000,0.071371,2,-0.230768,0.386028,72.474998,12.474135,5.002737,0.401049,0.962905,12.488280,4.901331,0.392474,0.984591
1000048597860683500,1746015888998480000,15625461400,2.000000,9708444,1.000000,2,0.170452,0.206680,0.963447,0.000000,0.000000,0.000000,0.565008,0.385900,-0.245095,0.386019,0.189262,0.205958,0.960084,-0.035162,0.000000,0.000000,0.070748,2,0.550762,0.385900,0.151454,0.207330,0.966476,0.035162,0.000000,0.000000,0.071369,2,-0.230741,0.386019,72.474998,12.474135,5.000304,0.400854,0.962968,12.488280,4.900062,0.392373,0.984628
1000048597865681900,1746015889003478400,15630459800,2.000000,9708445,1.000000,2,0.170442,0.206648,0.963455,0.000000,0.000000,0.000000,0.564997,0.385863,-0.245106,0.385983,0.189346,0.205923,0.960075,-0.035162,0.000000,0.000000,0.070737,2,0.550840,0.385863,0.151347,0.207301,0.966499,0.035162,0.000000,0.000000,0.071366,2,-0.230842,0.385983,72.474998,12.474135,4.998624,0.400719,0.963058,12.488280,4.898620,0.392257,0.984672
1000048597870681000,1746015889008477500,15635458900,2.000000,9708446,1.000000,2,0.170548,0.206539,0.963460,0.000000,0.000000,0.000000,0.565092,0.385744,-0.245010,0.385863,0.189430,0.205814,0.960082,-0.035162,0.000000,0.000000,0.070720,2,0.550914,0.385744,0.151476,0.207191,0.966502,0.035162,0.000000,0.000000,0.071338,2,-0.230725,0.385863,72.474998,12.474135,4.996411,0.400542,0.963127,12.488280,4.896016,0.392049,0.984728
1000048597875684000,1746015889013480500,15640461900,2.000000,9708447,1.000000,2,0.170592,0.206513,0.963458,0.000000,0.000000,0.000000,0.565133,0.385718,-0.244969,0.385837,0.189385,0.205793,0.960095,-0.035162,0.000000,0.000000,0.070696,2,0.550872,0.385718,0.151610,0.207163,0.966487,0.035162,0.000000,0.000000,0.071304,2,-0.230600,0.385837,72.474998,12.474135,4.994307,0.400373,0.963212,12.488280,4.891826,0.391713,0.984789
1000048597880683100,1746015889018479600,15645461000,2.000000,9708448,1.000000,2,0.170601,0.206455,0.963469,0.000000,0.000000,0.000000,0.565139,0.385651,-0.244962,0.385770,0.189321,0.205737,0.960120,-0.035162,0.000000,0.000000,0.070681,2,0.550809,0.385651,0.151694,0.207101,0.966487,0.035162,0.000000,0.000000,0.071295,2,-0.230524,0.385770,72.474998,12.474135,4.992595,0.400236,0.963291,12.488280,4.888501,0.391447,0.984836
1000048597885682200,1746015889023478700,15650460100,2.000000,9708449,1.000000,2,0.170515,0.206194,0.963540,0.000000,0.000000,0.000000,0.565048,0.385353,-0.245049,0.385472,0.189376,0.205472,0.960166,-0.035162,0.000000,0.000000,0.070672,2,0.550851,0.385353,0.151465,0.206844,0.966578,0.035162,0.000000,0.000000,0.071293,2,-0.230745,0.385472,72.474998,12.474135,4.991182,0.400122,0.963357,12.488280,4.886034,0.391250,0.984854
1000048597890683300,1746015889028479800,15655461200,2.000000,9708450,1.000000,2,0.170924,0.209639,0.962724,0.000000,0.000000,0.000000,0.565577,0.389269,-0.244570,0.389395,0.190270,0.208883,0.959252,-0.035162,0.000000,0.000000,0.070663,2,0.551831,0.389269,0.151378,0.210318,0.965842,0.035162,0.000000,0.000000,0.071273,2,-0.230720,0.389395,72.474998,12.474135,4.998304,0.400693,0.963469,12.488280,4.883626,0.391057,0.984906
1000048597895685000,1746015889033481500,15660462900,2.000000,9708451,1.000000,2,0.171266,0.210078,0.962567,0.000000,0.000000,0.000000,0.565918,0.389782,-0.244237,0.389908,0.190860,0.209309,0.959043,-0.035162,0.000000,0.000000,0.070650,2,0.552406,0.389782,0.151467,0.210768,0.965730,0.035162,0.000000,0.000000,0.071259,2,-0.230623,0.389908,72.474998,12.474135,5.003189,0.401085,0.963477,12.488280,4.881522,0.390888,0.984932
1000048597900684700,1746015889038481200,15665462600,2.000000,9708452,0.986943,2,0.170591,0.206148,0.963536,0.000000,0.000000,0.000000,0.565117,0.385304,-0.244980,0.385422,0.189440,0.205426,0.960163,-0.035162,0.000000,0.000000,0.070635,2,0.550909,0.385304,0.151552,0.206798,0.966575,0.035162,0.000000,0.000000,0.071264,2,-0.230665,0.385422,72.474998,12.474135,4.996982,0.400587,0.963561,12.488280,4.879730,0.390745,0.984977
1000048597905684900,1746015889043481400,15670462800,2.000000,9708453,0.939246,2,0.171416,0.209628,0.962638,0.000000,0.000000,0.000000,0.566041,0.389278,-0.244108,0.389404,0.190933,0.208863,0.959125,-0.035162,0.000000,0.000000,0.070625,2,0.552458,0.389278,0.151696,0.210315,0.965793,0.035162,0.000000,0.000000,0.071261,2,-0.230422,0.389404,72.474998,12.474135,4.999123,0.400759,0.963598,12.488280,4.878431,0.390641,0.985004
1000048597910682000,1746015889048478500,15675459900,2.000000,9708454,0.927083,2,0.171706,0.210371,0.962425,0.000000,0.000000,0.000000,0.566346,0.390133,-0.243816,0.390260,0.191522,0.209589,0.958849,-0.035162,0.000000,0.000000,0.070617,2,0.553045,0.390133,0.151679,0.211072,0.965630,0.035162,0.000000,0.000000,0.071256,2,-0.230414,0.390260,72.474998,12.474135,5.001534,0.400952,0.963653,12.488280,4.877458,0.390563,0.985011
1000048597915682900,1746015889053479400,15680460800,2.000000,9708455,0.924359,2,0.171937,0.210697,0.962312,0.000000,0.000000,0.000000,0.566579,0.390513,-0.243589,0.390641,0.191976,0.209904,0.958689,-0.035162,0.000000,0.000000,0.070615,2,0.553489,0.390513,0.151684,0.211408,0.965556,0.035162,0.000000,0.000000,0.071244,2,-0.230400,0.390641,72.474998,12.474135,5.003534,0.401113,0.963718,12.488280,4.876605,0.390494,0.985027
